flight_id,departure_time,arrival_time,airline,origin_airport,destination_airport,weather_condition,airport_congestion,delay_time,temperature,wind_speed,hour,passengers
9616,2025-03-25 22:44:41,2025-03-26 01:44:41,JetStream Airlines,HKG,ORD,Hazy,Medium,47,20,31,22,231
9617,2025-06-12 11:09:41,2025-06-12 16:09:41,Sunset Skies Air,SFO,AMS,Hot,Severe,105,24,0,11,343
9618,2025-04-24 07:39:41,2025-04-24 11:39:41,SkyHigh Airways,DXB,LAX,Cloudy,High,73,-7,2,7,170
9619,2025-05-17 15:38:41,2025-05-17 16:38:41,EagleFly Express,JFK,LAX,Hot,Medium,23,22,43,15,380
9620,2025-07-08 08:51:41,2025-07-08 09:51:41,JetStream Airlines,JFK,LHR,Hot,Severe,111,36,17,8,295
9621,2025-01-22 13:57:41,2025-01-22 15:57:41,Sunset Skies Air,LAX,HND,Hot,High,101,38,46,13,311
9622,2024-11-23 04:25:41,2024-11-23 08:25:41,BlueHorizon Airlines,HND,SCL,Windy,High,50,3,12,4,379
9623,2025-07-11 01:08:41,2025-07-11 03:08:41,EagleFly Express,LHR,CPT,Cloudy,Medium,115,24,16,1,350
9624,2024-11-29 00:04:41,2024-11-29 02:04:41,BlueHorizon Airlines,DXB,FRA,Hot,Low,79,28,6,0,352
9625,2025-09-08 14:37:41,2025-09-08 18:37:41,Sunset Skies Air,SFO,LAX,Foggy,High,2,-9,3,14,208
9626,2024-11-30 09:10:41,2024-11-30 14:10:41,CloudNine Aviation,CDG,ORD,Foggy,Severe,1,11,34,9,310
9627,2025-07-26 02:02:41,2025-07-26 07:02:41,Sunset Skies Air,FRA,GRU,Sunny,Low,24,2,41,2,234
9628,2025-01-12 02:11:41,2025-01-12 07:11:41,BlueHorizon Airlines,ORD,SCL,Windy,High,39,19,50,2,251
9629,2025-07-14 13:08:41,2025-07-14 18:08:41,CloudNine Aviation,SFO,DXB,Hazy,High,95,-2,8,13,368
9630,2025-04-27 21:26:41,2025-04-28 00:26:41,EagleFly Express,CPT,DXB,Hazy,Severe,87,7,39,21,336
9631,2025-04-03 01:49:41,2025-04-03 04:49:41,BlueHorizon Airlines,CPT,SYD,Hazy,Medium,8,26,49,1,251
9632,2024-10-09 13:54:41,2024-10-09 18:54:41,CloudNine Aviation,ORD,CPT,Rainy,Severe,103,12,10,13,258
9633,2025-07-24 02:05:41,2025-07-24 06:05:41,BlueHorizon Airlines,LAX,HKG,Sunny,Low,87,11,17,2,171
9634,2025-04-22 09:02:41,2025-04-22 14:02:41,BlueHorizon Airlines,LHR,CDG,Stormy,Medium,13,-1,11,9,378
9635,2024-12-10 22:38:41,2024-12-11 00:38:41,JetStream Airlines,LAX,SYD,Cloudy,Low,30,35,5,22,294
9636,2025-04-13 01:48:41,2025-04-13 02:48:41,SkyHigh Airways,NRT,ORD,Windy,High,110,12,3,1,381
9637,2025-04-26 00:19:41,2025-04-26 04:19:41,CloudNine Aviation,GRU,DXB,Windy,High,30,29,49,0,284
9638,2025-02-25 05:39:41,2025-02-25 08:39:41,SkyHigh Airways,GRU,CDG,Icy,Medium,20,39,17,5,236
9639,2025-05-28 00:14:41,2025-05-28 02:14:41,BlueHorizon Airlines,LHR,CPT,Windy,High,88,7,8,0,234
9640,2025-07-11 02:33:41,2025-07-11 07:33:41,CloudNine Aviation,GRU,FRA,Icy,Severe,13,-5,50,2,173
9641,2024-11-26 10:16:41,2024-11-26 15:16:41,JetStream Airlines,JFK,SFO,Windy,High,40,10,2,10,235
9642,2025-03-25 16:32:41,2025-03-25 20:32:41,SkyHigh Airways,JFK,CPT,Foggy,Severe,59,17,42,16,184
9643,2025-03-28 12:25:41,2025-03-28 17:25:41,BlueHorizon Airlines,DXB,SYD,Rainy,Severe,120,20,10,12,354
9644,2025-01-18 16:55:41,2025-01-18 17:55:41,SkyHigh Airways,GRU,FRA,Cold,High,12,18,32,16,374
9645,2025-08-08 01:48:41,2025-08-08 02:48:41,CloudNine Aviation,SYD,HND,Sunny,High,96,14,37,1,222
9646,2024-12-26 09:05:41,2024-12-26 12:05:41,SkyHigh Airways,CDG,SYD,Snowy,High,48,1,0,9,323
9647,2025-08-12 07:09:41,2025-08-12 12:09:41,JetStream Airlines,FRA,CPT,Hot,Low,96,6,18,7,229
9648,2025-02-27 07:07:41,2025-02-27 11:07:41,EagleFly Express,LHR,GRU,Snowy,Severe,12,20,13,7,376
9649,2025-07-22 22:23:41,2025-07-23 00:23:41,EagleFly Express,HKG,LHR,Cold,Severe,83,7,2,22,363
9650,2025-05-02 19:29:41,2025-05-02 20:29:41,SkyHigh Airways,HND,SYD,Sunny,High,105,-4,23,19,380
9651,2025-06-29 14:39:41,2025-06-29 15:39:41,BlueHorizon Airlines,DXB,GRU,Icy,Medium,86,-10,8,14,172
9652,2024-11-26 19:52:41,2024-11-27 00:52:41,SkyHigh Airways,NRT,SFO,Hazy,Low,6,3,29,19,177
9653,2025-02-13 18:02:41,2025-02-13 22:02:41,Sunset Skies Air,SFO,SYD,Windy,Medium,61,21,31,18,337
9654,2025-06-19 02:44:41,2025-06-19 05:44:41,BlueHorizon Airlines,CPT,AMS,Cold,Medium,73,-10,34,2,208
9655,2025-01-05 07:35:41,2025-01-05 11:35:41,SkyHigh Airways,CDG,HKG,Stormy,Severe,65,4,46,7,308
9656,2025-04-26 14:21:41,2025-04-26 19:21:41,CloudNine Aviation,ORD,AMS,Hazy,Severe,7,-2,15,14,245
9657,2025-04-09 00:30:41,2025-04-09 02:30:41,CloudNine Aviation,LAX,HKG,Sunny,High,58,-6,7,0,332
9658,2025-02-21 00:15:41,2025-02-21 05:15:41,SkyHigh Airways,HND,CPT,Foggy,Severe,116,32,5,0,208
9659,2025-09-15 07:23:41,2025-09-15 10:23:41,EagleFly Express,NRT,CPT,Hot,Medium,101,11,45,7,244
9660,2024-12-12 11:27:41,2024-12-12 15:27:41,EagleFly Express,NRT,GRU,Cloudy,Low,13,1,26,11,312
9661,2025-09-13 05:37:41,2025-09-13 10:37:41,Sunset Skies Air,SFO,CPT,Sunny,Medium,63,-6,33,5,382
9662,2025-05-14 11:57:41,2025-05-14 13:57:41,CloudNine Aviation,SCL,JFK,Icy,High,32,21,3,11,233
9663,2025-02-05 03:56:41,2025-02-05 07:56:41,CloudNine Aviation,SCL,DXB,Icy,Low,83,-10,1,3,307
9664,2025-09-17 07:03:41,2025-09-17 11:03:41,BlueHorizon Airlines,DXB,LAX,Windy,Medium,27,28,35,7,170
9665,2024-10-02 00:27:41,2024-10-02 05:27:41,Sunset Skies Air,LAX,LHR,Sunny,Low,6,25,30,0,313
9666,2025-03-18 10:52:41,2025-03-18 12:52:41,JetStream Airlines,NRT,HKG,Hazy,Medium,86,-7,3,10,240
9667,2025-03-17 13:53:41,2025-03-17 15:53:41,SkyHigh Airways,LHR,SYD,Sunny,Severe,86,32,8,13,337
9668,2025-05-03 14:11:41,2025-05-03 17:11:41,EagleFly Express,CDG,CPT,Rainy,High,92,28,33,14,252
9669,2025-06-18 17:44:41,2025-06-18 21:44:41,SkyHigh Airways,ORD,SCL,Stormy,Low,99,5,33,17,301
9670,2024-11-12 00:58:41,2024-11-12 03:58:41,CloudNine Aviation,CDG,DXB,Cold,Low,54,2,24,0,332
9671,2025-03-25 07:28:41,2025-03-25 12:28:41,Sunset Skies Air,LAX,CPT,Hot,Medium,103,14,7,7,266
9672,2025-01-22 13:47:41,2025-01-22 17:47:41,SkyHigh Airways,SFO,JFK,Hot,Severe,108,25,37,13,206
9673,2024-11-09 20:00:41,2024-11-09 22:00:41,BlueHorizon Airlines,HKG,LAX,Rainy,Low,23,25,33,20,266
9674,2024-10-25 00:25:41,2024-10-25 05:25:41,SkyHigh Airways,HKG,SCL,Sunny,Low,109,2,0,0,381
9675,2025-07-31 15:02:41,2025-07-31 20:02:41,JetStream Airlines,LHR,FRA,Foggy,Low,81,6,41,15,276
9676,2025-07-19 20:49:41,2025-07-19 23:49:41,BlueHorizon Airlines,AMS,JFK,Icy,Severe,96,37,16,20,283
9677,2024-10-02 06:01:41,2024-10-02 08:01:41,JetStream Airlines,CPT,FRA,Foggy,Severe,112,28,16,6,364
9678,2024-11-14 06:25:41,2024-11-14 08:25:41,EagleFly Express,NRT,FRA,Foggy,Severe,99,27,17,6,334
9679,2025-09-05 12:26:41,2025-09-05 17:26:41,Sunset Skies Air,GRU,NRT,Stormy,Medium,56,24,46,12,240
9680,2025-05-11 20:13:41,2025-05-11 22:13:41,EagleFly Express,SCL,HKG,Rainy,Low,43,2,23,20,203
9681,2024-12-05 07:55:41,2024-12-05 11:55:41,BlueHorizon Airlines,JFK,HKG,Cold,Severe,85,17,7,7,204
9682,2024-09-30 17:14:41,2024-09-30 20:14:41,SkyHigh Airways,SYD,ORD,Cloudy,Low,66,-4,15,17,337
9683,2025-05-09 10:39:41,2025-05-09 15:39:41,CloudNine Aviation,NRT,HKG,Hot,Low,71,-3,46,10,217
9684,2024-10-28 09:20:41,2024-10-28 12:20:41,BlueHorizon Airlines,SYD,FRA,Rainy,Medium,47,28,32,9,329
9685,2025-04-13 00:59:41,2025-04-13 04:59:41,BlueHorizon Airlines,SCL,SFO,Icy,Medium,31,2,33,0,295
9686,2025-03-13 19:50:41,2025-03-13 22:50:41,BlueHorizon Airlines,JFK,CPT,Icy,High,41,7,17,19,319
9687,2024-11-27 23:28:41,2024-11-28 00:28:41,BlueHorizon Airlines,HND,GRU,Foggy,Severe,33,0,7,23,230
9688,2025-04-19 15:52:41,2025-04-19 18:52:41,SkyHigh Airways,SFO,GRU,Rainy,Severe,34,28,3,15,244
9689,2025-01-27 14:37:41,2025-01-27 16:37:41,Sunset Skies Air,LAX,GRU,Sunny,Low,30,39,10,14,306
9690,2024-11-16 16:03:41,2024-11-16 20:03:41,EagleFly Express,DXB,CDG,Icy,Low,91,24,18,16,326
9691,2025-01-08 06:47:41,2025-01-08 08:47:41,BlueHorizon Airlines,ORD,NRT,Hazy,Low,101,28,20,6,258
9692,2025-08-21 01:43:41,2025-08-21 02:43:41,JetStream Airlines,FRA,AMS,Hot,Low,11,0,1,1,175
9693,2024-10-06 12:29:41,2024-10-06 13:29:41,Sunset Skies Air,SYD,DXB,Sunny,High,26,-5,4,12,350
9694,2025-07-23 17:19:41,2025-07-23 19:19:41,EagleFly Express,SCL,LAX,Hot,Medium,99,12,14,17,285
9695,2025-05-31 23:52:41,2025-06-01 02:52:41,SkyHigh Airways,DXB,LAX,Windy,Medium,32,-1,29,23,291
9696,2025-05-03 20:33:41,2025-05-03 23:33:41,EagleFly Express,SFO,NRT,Windy,High,99,17,20,20,237
9697,2025-07-08 08:13:41,2025-07-08 09:13:41,SkyHigh Airways,JFK,CPT,Hazy,Low,27,-9,46,8,348
9698,2025-05-04 17:28:41,2025-05-04 21:28:41,Sunset Skies Air,CDG,GRU,Snowy,Medium,5,37,43,17,351
9699,2025-06-23 17:28:41,2025-06-23 19:28:41,BlueHorizon Airlines,SFO,LHR,Windy,Low,64,37,48,17,271
9700,2025-05-23 05:59:41,2025-05-23 06:59:41,BlueHorizon Airlines,SYD,GRU,Cold,Low,79,33,47,5,252
9701,2025-05-08 23:12:41,2025-05-09 04:12:41,JetStream Airlines,DXB,LHR,Rainy,Medium,99,8,35,23,244
9702,2025-05-02 12:32:41,2025-05-02 16:32:41,EagleFly Express,FRA,GRU,Rainy,Medium,105,12,44,12,362
9703,2024-11-16 17:57:41,2024-11-16 20:57:41,SkyHigh Airways,SYD,SFO,Snowy,Low,8,26,4,17,364
9704,2025-07-19 03:22:41,2025-07-19 08:22:41,CloudNine Aviation,SCL,DXB,Cold,High,4,4,32,3,174
9705,2025-07-24 15:30:41,2025-07-24 16:30:41,CloudNine Aviation,ORD,SYD,Icy,Medium,93,40,46,15,187
9706,2025-08-06 12:38:41,2025-08-06 14:38:41,Sunset Skies Air,FRA,ORD,Cloudy,High,119,-9,35,12,254
9707,2025-06-03 14:30:41,2025-06-03 16:30:41,Sunset Skies Air,HKG,CDG,Foggy,Low,10,4,17,14,328
9708,2025-06-14 04:53:41,2025-06-14 09:53:41,BlueHorizon Airlines,GRU,HKG,Hazy,Severe,71,29,26,4,240
9709,2024-10-10 13:59:41,2024-10-10 17:59:41,CloudNine Aviation,CDG,NRT,Cloudy,High,78,12,17,13,174
9710,2025-04-30 01:08:41,2025-04-30 03:08:41,CloudNine Aviation,JFK,DXB,Windy,Medium,34,32,50,1,351
9711,2025-03-27 06:31:41,2025-03-27 10:31:41,CloudNine Aviation,NRT,SCL,Icy,Severe,87,23,1,6,267
9712,2024-12-12 05:44:41,2024-12-12 06:44:41,EagleFly Express,GRU,ORD,Windy,Low,60,40,29,5,228
9713,2025-06-17 01:45:41,2025-06-17 02:45:41,JetStream Airlines,ORD,GRU,Cloudy,Medium,64,30,5,1,319
9714,2024-12-18 11:58:41,2024-12-18 13:58:41,CloudNine Aviation,SYD,SFO,Foggy,Low,2,27,0,11,224
9715,2025-05-15 13:48:41,2025-05-15 15:48:41,SkyHigh Airways,SYD,JFK,Stormy,Medium,9,34,10,13,218
9716,2024-11-22 07:42:41,2024-11-22 10:42:41,JetStream Airlines,SFO,SFO,Stormy,Severe,76,17,29,7,293
9717,2024-10-08 08:30:41,2024-10-08 10:30:41,CloudNine Aviation,DXB,DXB,Snowy,High,30,28,47,8,272
9718,2025-03-19 08:23:41,2025-03-19 11:23:41,JetStream Airlines,JFK,AMS,Snowy,Severe,11,32,39,8,350
9719,2025-05-12 04:21:41,2025-05-12 09:21:41,CloudNine Aviation,HND,FRA,Hazy,High,9,19,7,4,289
9720,2025-07-23 13:24:41,2025-07-23 18:24:41,SkyHigh Airways,ORD,SCL,Snowy,Medium,49,7,4,13,282
9721,2025-03-10 20:55:41,2025-03-10 22:55:41,JetStream Airlines,GRU,SYD,Cold,High,18,29,29,20,311
9722,2024-09-25 14:56:41,2024-09-25 15:56:41,CloudNine Aviation,CDG,ORD,Stormy,Severe,17,25,27,14,299
9723,2025-08-04 16:34:41,2025-08-04 17:34:41,JetStream Airlines,LHR,FRA,Windy,High,36,28,12,16,257
9724,2025-03-19 07:51:41,2025-03-19 08:51:41,Sunset Skies Air,GRU,HND,Sunny,High,42,9,7,7,270
9725,2025-08-07 02:31:41,2025-08-07 06:31:41,EagleFly Express,AMS,LHR,Cold,Medium,109,11,34,2,193
9726,2025-05-07 22:02:41,2025-05-08 00:02:41,BlueHorizon Airlines,SFO,AMS,Hot,Severe,48,17,46,22,242
9727,2024-10-11 15:13:41,2024-10-11 18:13:41,EagleFly Express,FRA,CDG,Cloudy,Low,116,-10,22,15,204
9728,2025-05-12 15:23:41,2025-05-12 17:23:41,BlueHorizon Airlines,GRU,LHR,Cloudy,Severe,20,38,37,15,234
9729,2024-12-19 10:52:41,2024-12-19 15:52:41,EagleFly Express,AMS,CPT,Rainy,Low,49,21,17,10,316
9730,2024-09-23 05:50:41,2024-09-23 07:50:41,JetStream Airlines,LHR,HND,Cloudy,Severe,16,13,19,5,220
9731,2025-07-22 02:19:41,2025-07-22 05:19:41,Sunset Skies Air,CDG,HND,Foggy,Medium,46,-4,46,2,362
9732,2025-04-29 19:02:41,2025-04-29 22:02:41,SkyHigh Airways,AMS,GRU,Foggy,Low,67,39,12,19,346
9733,2024-11-23 22:53:41,2024-11-24 03:53:41,SkyHigh Airways,ORD,CPT,Hazy,High,60,14,46,22,270
9734,2025-04-16 01:54:41,2025-04-16 02:54:41,Sunset Skies Air,SFO,NRT,Icy,Low,31,39,15,1,233
9735,2024-09-27 16:18:41,2024-09-27 17:18:41,CloudNine Aviation,JFK,SYD,Sunny,Severe,49,31,38,16,387
9736,2025-03-10 13:24:41,2025-03-10 14:24:41,Sunset Skies Air,HKG,CPT,Windy,Severe,37,28,18,13,352
9737,2025-01-23 13:02:41,2025-01-23 16:02:41,SkyHigh Airways,JFK,JFK,Snowy,Low,94,19,1,13,348
9738,2025-08-26 22:32:41,2025-08-27 00:32:41,EagleFly Express,CDG,HKG,Windy,Medium,88,25,26,22,239
9739,2025-05-04 19:14:41,2025-05-04 21:14:41,EagleFly Express,DXB,AMS,Stormy,High,33,29,48,19,380
9740,2025-04-01 23:48:41,2025-04-02 00:48:41,EagleFly Express,LAX,JFK,Hazy,Severe,120,31,5,23,171
9741,2025-03-28 23:52:41,2025-03-29 03:52:41,BlueHorizon Airlines,SCL,GRU,Snowy,Low,92,12,12,23,291
9742,2025-05-20 19:31:41,2025-05-20 20:31:41,CloudNine Aviation,HKG,HKG,Foggy,Severe,76,39,22,19,272
9743,2024-09-19 22:50:41,2024-09-19 23:50:41,SkyHigh Airways,LHR,DXB,Stormy,Severe,31,-5,2,22,248
9744,2025-06-07 11:29:41,2025-06-07 15:29:41,CloudNine Aviation,LHR,LAX,Windy,Medium,114,5,20,11,387
9745,2025-07-11 13:59:41,2025-07-11 16:59:41,CloudNine Aviation,DXB,JFK,Icy,Severe,100,33,16,13,306
9746,2025-01-31 20:23:41,2025-02-01 01:23:41,CloudNine Aviation,FRA,JFK,Sunny,Low,54,-2,11,20,273
9747,2025-02-11 12:14:41,2025-02-11 16:14:41,Sunset Skies Air,LAX,HND,Sunny,Severe,23,33,47,12,302
9748,2024-12-08 17:24:41,2024-12-08 19:24:41,EagleFly Express,SCL,AMS,Cloudy,Medium,112,28,12,17,294
9749,2025-04-21 12:17:41,2025-04-21 14:17:41,BlueHorizon Airlines,LHR,SFO,Hot,Low,9,20,17,12,314
9750,2025-05-11 03:24:41,2025-05-11 07:24:41,SkyHigh Airways,SCL,SCL,Sunny,Severe,1,16,47,3,241
9751,2024-10-06 19:43:41,2024-10-06 23:43:41,BlueHorizon Airlines,AMS,JFK,Rainy,Medium,110,-3,25,19,193
9752,2024-11-30 17:38:41,2024-11-30 19:38:41,Sunset Skies Air,NRT,JFK,Cold,Severe,90,4,37,17,386
9753,2025-08-19 03:23:41,2025-08-19 04:23:41,SkyHigh Airways,HKG,AMS,Cold,Medium,43,34,9,3,217
9754,2025-06-22 01:19:41,2025-06-22 06:19:41,EagleFly Express,LAX,SYD,Hot,Severe,56,14,39,1,181
9755,2025-03-14 10:26:41,2025-03-14 13:26:41,EagleFly Express,CDG,ORD,Hazy,Medium,8,22,2,10,386
9756,2025-02-27 08:13:41,2025-02-27 13:13:41,JetStream Airlines,SFO,SFO,Hazy,Low,69,29,24,8,175
9757,2024-10-26 03:12:41,2024-10-26 06:12:41,SkyHigh Airways,CPT,LHR,Rainy,High,113,-1,50,3,179
9758,2024-10-08 18:54:41,2024-10-08 23:54:41,BlueHorizon Airlines,CDG,HKG,Cold,Medium,57,27,46,18,313
9759,2025-06-17 23:46:41,2025-06-18 02:46:41,BlueHorizon Airlines,SYD,LHR,Cloudy,Medium,30,22,23,23,176
9760,2025-06-24 02:16:41,2025-06-24 05:16:41,CloudNine Aviation,JFK,SYD,Snowy,High,75,21,37,2,265
9761,2025-07-20 02:23:41,2025-07-20 03:23:41,CloudNine Aviation,CDG,HND,Rainy,Medium,98,-9,43,2,270
9762,2025-07-02 04:10:41,2025-07-02 09:10:41,CloudNine Aviation,FRA,SYD,Stormy,Low,26,18,3,4,245
9763,2024-12-23 07:07:41,2024-12-23 10:07:41,EagleFly Express,GRU,DXB,Cold,High,19,40,37,7,348
9764,2024-10-09 17:52:41,2024-10-09 22:52:41,EagleFly Express,LHR,NRT,Windy,Medium,37,15,40,17,184
9765,2025-03-27 10:52:41,2025-03-27 13:52:41,JetStream Airlines,HND,GRU,Cold,Low,104,10,45,10,195
9766,2025-06-24 23:57:41,2025-06-25 03:57:41,EagleFly Express,FRA,AMS,Hot,Severe,84,31,42,23,346
9767,2025-04-11 19:19:41,2025-04-11 23:19:41,BlueHorizon Airlines,GRU,CDG,Hazy,High,91,1,34,19,201
9768,2025-01-04 14:56:41,2025-01-04 17:56:41,SkyHigh Airways,FRA,HKG,Rainy,Low,44,27,23,14,331
9769,2024-10-11 21:00:41,2024-10-12 00:00:41,Sunset Skies Air,LHR,JFK,Windy,Low,32,24,43,21,262
9770,2025-03-28 19:28:41,2025-03-28 23:28:41,SkyHigh Airways,NRT,SYD,Cold,High,48,20,7,19,351
9771,2025-06-03 05:17:41,2025-06-03 08:17:41,CloudNine Aviation,SYD,NRT,Hot,Medium,52,18,23,5,351
9772,2024-10-03 18:36:41,2024-10-03 21:36:41,SkyHigh Airways,LAX,LAX,Stormy,Severe,99,31,42,18,272
9773,2025-07-07 02:35:41,2025-07-07 05:35:41,Sunset Skies Air,ORD,HND,Cold,Medium,18,4,37,2,309
9774,2025-03-16 10:03:41,2025-03-16 14:03:41,SkyHigh Airways,HKG,ORD,Hazy,Severe,82,39,27,10,253
9775,2025-02-17 04:54:41,2025-02-17 06:54:41,BlueHorizon Airlines,NRT,GRU,Windy,High,117,12,32,4,239
9776,2025-09-09 15:29:41,2025-09-09 19:29:41,CloudNine Aviation,GRU,LAX,Windy,Medium,56,22,50,15,247
9777,2025-01-14 21:09:41,2025-01-15 02:09:41,SkyHigh Airways,CPT,CPT,Icy,High,47,23,48,21,328
9778,2024-11-04 10:49:41,2024-11-04 11:49:41,JetStream Airlines,HND,NRT,Cold,Low,83,10,13,10,197
9779,2025-05-03 01:20:41,2025-05-03 06:20:41,SkyHigh Airways,HKG,SCL,Stormy,Low,110,29,10,1,310
9780,2025-04-26 09:21:41,2025-04-26 13:21:41,CloudNine Aviation,ORD,LAX,Windy,Severe,94,3,40,9,172
9781,2025-03-23 06:50:41,2025-03-23 09:50:41,CloudNine Aviation,CPT,HND,Foggy,Severe,20,26,27,6,364
9782,2025-09-16 04:49:41,2025-09-16 07:49:41,CloudNine Aviation,LHR,AMS,Snowy,Severe,74,2,8,4,360
9783,2025-02-09 00:01:41,2025-02-09 02:01:41,BlueHorizon Airlines,LAX,SCL,Sunny,Severe,39,-7,43,0,375
9784,2024-12-26 13:49:41,2024-12-26 18:49:41,EagleFly Express,CDG,DXB,Snowy,Low,94,-8,38,13,242
9785,2025-04-07 16:18:41,2025-04-07 17:18:41,CloudNine Aviation,ORD,ORD,Rainy,Medium,98,5,19,16,319
9786,2025-05-26 04:50:41,2025-05-26 09:50:41,CloudNine Aviation,NRT,ORD,Cloudy,Low,25,15,7,4,305
9787,2025-01-30 18:31:41,2025-01-30 20:31:41,Sunset Skies Air,CDG,JFK,Windy,High,116,1,35,18,230
9788,2025-01-10 23:03:41,2025-01-11 04:03:41,Sunset Skies Air,SYD,HND,Foggy,High,107,0,41,23,367
9789,2024-11-11 09:51:41,2024-11-11 14:51:41,BlueHorizon Airlines,AMS,SYD,Icy,Severe,75,38,29,9,243
9790,2025-06-24 13:07:41,2025-06-24 15:07:41,Sunset Skies Air,SCL,SYD,Sunny,Severe,9,7,23,13,387
9791,2024-11-16 12:19:41,2024-11-16 13:19:41,JetStream Airlines,HND,NRT,Icy,High,37,1,21,12,208
9792,2024-11-08 05:16:41,2024-11-08 07:16:41,BlueHorizon Airlines,ORD,LHR,Windy,Medium,43,27,44,5,366
9793,2025-03-03 06:26:41,2025-03-03 08:26:41,JetStream Airlines,DXB,CPT,Foggy,High,72,5,9,6,218
9794,2025-04-02 04:01:41,2025-04-02 09:01:41,CloudNine Aviation,SYD,CPT,Hot,Medium,92,14,15,4,368
9795,2025-01-24 21:55:41,2025-01-25 02:55:41,BlueHorizon Airlines,SFO,NRT,Stormy,High,55,9,30,21,212
9796,2025-09-03 14:58:41,2025-09-03 16:58:41,EagleFly Express,LAX,HND,Rainy,High,15,11,12,14,362
9797,2025-02-06 07:44:41,2025-02-06 08:44:41,Sunset Skies Air,GRU,HKG,Sunny,Severe,23,-8,34,7,244
9798,2024-09-23 16:46:41,2024-09-23 17:46:41,BlueHorizon Airlines,AMS,SYD,Cloudy,Severe,91,-4,3,16,263
9799,2024-12-20 14:11:41,2024-12-20 17:11:41,CloudNine Aviation,SCL,HKG,Snowy,High,12,12,21,14,347
9800,2025-07-18 21:14:41,2025-07-19 02:14:41,CloudNine Aviation,SFO,SFO,Hot,High,78,37,35,21,208
9801,2024-12-04 21:44:41,2024-12-05 00:44:41,SkyHigh Airways,CDG,HND,Cold,Low,31,8,38,21,280
9802,2025-02-19 13:22:41,2025-02-19 15:22:41,CloudNine Aviation,HKG,LHR,Cloudy,Low,47,-10,42,13,345
9803,2025-06-12 05:25:41,2025-06-12 09:25:41,SkyHigh Airways,GRU,DXB,Windy,Severe,105,-3,32,5,369
9804,2025-05-17 20:37:41,2025-05-18 00:37:41,JetStream Airlines,SYD,CPT,Sunny,Severe,11,21,7,20,221
9805,2024-10-28 20:58:41,2024-10-28 21:58:41,JetStream Airlines,CDG,JFK,Foggy,High,99,-5,42,20,337
9806,2025-03-26 07:00:41,2025-03-26 11:00:41,EagleFly Express,CDG,GRU,Sunny,Low,90,-4,5,7,243
9807,2025-05-23 16:19:41,2025-05-23 20:19:41,SkyHigh Airways,SFO,AMS,Snowy,High,88,9,10,16,246
9808,2025-04-05 07:45:41,2025-04-05 08:45:41,BlueHorizon Airlines,NRT,NRT,Sunny,High,32,23,45,7,284
9809,2025-05-13 15:16:41,2025-05-13 19:16:41,CloudNine Aviation,GRU,CPT,Foggy,Severe,103,1,15,15,327
9810,2025-02-05 03:20:41,2025-02-05 04:20:41,BlueHorizon Airlines,LAX,SYD,Foggy,High,88,6,38,3,190
9811,2025-02-16 20:39:41,2025-02-17 01:39:41,SkyHigh Airways,JFK,LAX,Snowy,Severe,69,21,10,20,309
9812,2024-12-24 15:59:41,2024-12-24 20:59:41,EagleFly Express,CPT,LAX,Foggy,Low,110,3,30,15,261
9813,2025-08-18 01:25:41,2025-08-18 03:25:41,JetStream Airlines,AMS,SFO,Foggy,Medium,5,31,22,1,293
9814,2025-01-07 18:21:41,2025-01-07 21:21:41,EagleFly Express,SCL,LHR,Cloudy,High,117,28,44,18,251
9815,2025-08-13 18:39:41,2025-08-13 21:39:41,CloudNine Aviation,GRU,NRT,Cloudy,Medium,11,38,32,18,389
9816,2025-07-02 05:34:41,2025-07-02 10:34:41,EagleFly Express,SCL,JFK,Cold,Severe,81,-8,17,5,191
9817,2025-07-01 12:14:41,2025-07-01 13:14:41,Sunset Skies Air,CPT,LHR,Foggy,High,102,6,35,12,335
9818,2025-03-26 01:30:41,2025-03-26 06:30:41,SkyHigh Airways,HKG,FRA,Hazy,Severe,47,26,17,1,187
9819,2025-03-19 18:22:41,2025-03-19 22:22:41,SkyHigh Airways,HND,NRT,Rainy,Severe,75,-8,38,18,279
9820,2025-04-14 15:55:41,2025-04-14 17:55:41,Sunset Skies Air,FRA,SFO,Icy,Low,79,-6,46,15,246
9821,2025-07-06 15:41:41,2025-07-06 17:41:41,SkyHigh Airways,SCL,CPT,Foggy,Medium,12,39,7,15,332
9822,2025-02-10 14:26:41,2025-02-10 18:26:41,SkyHigh Airways,CPT,LAX,Cold,Medium,7,9,29,14,352
9823,2025-08-21 02:51:41,2025-08-21 03:51:41,Sunset Skies Air,ORD,LHR,Cloudy,Medium,95,15,37,2,356
9824,2025-01-21 17:03:41,2025-01-21 21:03:41,JetStream Airlines,CPT,ORD,Hazy,Severe,2,3,2,17,197
9825,2024-12-05 10:38:41,2024-12-05 14:38:41,CloudNine Aviation,CDG,ORD,Stormy,Medium,39,32,2,10,360
9826,2025-04-15 14:34:41,2025-04-15 17:34:41,JetStream Airlines,LAX,SFO,Cloudy,Severe,39,6,30,14,329
9827,2024-12-05 01:53:41,2024-12-05 03:53:41,CloudNine Aviation,SCL,LAX,Sunny,High,113,2,28,1,180
9828,2025-04-28 00:51:41,2025-04-28 05:51:41,SkyHigh Airways,CDG,NRT,Snowy,Medium,74,5,29,0,298
9829,2025-04-19 22:38:41,2025-04-19 23:38:41,EagleFly Express,LHR,JFK,Hazy,High,49,2,45,22,324
